LISINAPROL,
AMLODIPINE BESYLATEATORVASTATIN CALCIUM,197361.0
ZOLPIDEM TARTRATE AMBIEN CR,854873.0
TRIAMTERENE AND HCTZ,310812.0
ETOPOSIDE  MGM,310248.0
AMPYRA FAMPRIDINE FAMPRIDINE,897025.0
ZUBSOLV BUPRENORPHINE NALOXONE BUPRENORPHINE NALOXONE,1431083.0
DRUG FOR PEPTIC ULCER,3683.0
NATURE MADE MULTI FOR HIM,728585.0
CELECOXIB  MG CAPSULE GENERIC FOR CELEBREX,205323.0
OROCALCALCIUM CARBONATE COLECALCIFEROL,
DEXTROAMPAMPHETER MG ACTAVIS,
HYDROCORTISONE ACETATE CREAM,106258.0
ASHWAGANDA,
LEVOFLOXACIN LEVAQUIN GENERIC,199885.0
MULTI VITAMIN CENTRUM,812178.0
METHOTREXATE SODIUM LPF,105585.0
OXYBUTYMIN,
CLONAPAM,
NOVOEIGHT  IU,1719246.0
FORADIL  FORMOTEROL FUMARATE,1246328.0
TRAZODON  TRAZODONE HYDROCHLORIDE,856377.0
CALCIUMVITD COMP,
DIETHYLPROPION ER,978654.0
GLUCOSAMINE SULFAT,1369406.0
NUVARING VAGINAL RING,1367439.0
BAYER BACK  BODY PAIN,211887.0
STILNOX   MG COMPRESSE RIVESTITE CON FILM  SANOFI SPA,152386.0
AMOXICILLINCLARITHROLANSOPRAZOLE,
GRANISETRONGRANISETRON HYDROCHLORIDE,
BISOPROLOL HYDROCHLORTHIAZIDE,854905.0
MINOCYCLINE ER,197984.0
VITAMINE CENTRUM FORTE,159151.0
MAGNESIUM CITRAT,253017.0
SERTRALINE ORAL CONCENTRATE,312941.0
TRAMADOLE ER,
POTASIUM CL ER,
NEBIVOLOLUM,31555.0
DIAPP SUPPOSITORIES,
DICLOFENAC POT,857700.0
ALAHIST,2286598.0
PREGNENOL,114052.0
ECHINACEA AND GOLDENSEAL,228041.0
ZOFRA,104896.0
ECHINACEA HERB,228041.0
LISINOPRIL  HYDROCLOROTHIAZIDE,314077.0
POTASSIUM CLORIDE ER,628953.0
MORPHINE SULF ER,1729000.0
COMPOUND T,1086356.0
BENADRYL D ALLERGY  SINUS,1294592.0
PSEUDOEPHED,1049160.0
PSORCON E,966589.0
POTASSIUM WSODIUM,628953.0
TYLENOL PM EXSTRENGTH CAPLET,209459.0
WARFARINWARFARIN POTASSIUM,
BLEOMYCIN FOR INJECTION USP,1726673.0
WOMENTS COMPLETE MULTIVITAMIN,
MYCOPHENOLATMOFETIL,
CLOTRIMAZOLE WBETAMETHASONE,309367.0
FLUOCINOLONE ACET CREAM,1191307.0
FLUOCINOLONE ACET OIL,1191307.0
GOLD BOND ORIGINAL STRENGTH POWDER,4981.0
PRAMOSONE E,1234322.0
MIMVEY LO,1359129.0
ANTIPLATELET THERAPY,
TMPSMX DS,
IMMUNE GLOBULIN INTRAVENOUS HUMAN,1809417.0
EPIRRUBICINA TEVA,
LINAGLIPTIN  METFORMIN,1100699.0
I SODIUM IODIDE INJECTION,310965.0
DEXTROAMFETAMINE,
INSUGEN R,
INSUGEN,
BEVACIZUMAB  MG ML,253337.0
RALTEGRAVIR POTASSIUM RALTEGRAVIR TABLET,719872.0
DIGOXIN MCG,197604.0
CENTRUM SILVER FOR ADULTS,92104.0
CINNAMON  CHROMIUM,1309229.0
PEG INTERFERON ALFAA,120608.0
HYOSCYAMINE SL,1046982.0
HYDROXZINE,
ISOSOBIDE,
HYDROCCODONEAPAP,
VITAMINS  SILVER CENTRUM,436363.0
ZONOGRAN,
ONDANSETRON HOSPIRA,1740467.0
ACID REDUCERS,2323.0
FISH OIL VIT E,4419.0
CRANBERRYVIT C,
HYDROCHLORITHYAZIDE,
ALENDRONATE SODIUMCHOLECALCIFEROL,904431.0
WOMENS LAXATIVE,1245379.0
SUNITINUB MALATE SU LMALATE,
LOSARTAN POTASSIUM  MG  HCTZ  MG,979492.0
AMPRENAVIR  RITONAVIR,228656.0
CALCIUM CITRATE W MAGNESIUM  ZINC,308915.0
ASPRIN MG,
AIRBORNE CHEWABLE TABLETS,1741427.0
BENZAPRINE,
LOXAPAC LOXAPINE SUCCINATE,104772.0
BIRTH CONTROL PILLS UNK INGREDIENTS,
PRINK INJECTION MICROG,
HYDROCODONE BITARTRATEAC,857002.0
HYCODANHYDROCODONE BITARTRATE,
DENOSUMAB  DS,993449.0
ATROPINE SULFATE DIPHENOXYLATE HCL,1190776.0
CALCIUM CARBONATE WCOLECALCIFEROLVITAMIN K,308915.0
TERBINAFINE TABLETS USP,313222.0
OMEGAACIDETHYL ESTERS,
BETAMETHASONE WSALICYLIC ACID,197407.0
NUROFEN P,226329.0
PHENAZOPYRIDIN HCL,1094104.0
PALLADIN,
HYDROCODONE BITARTRATE CRYS,857002.0
BIOTIN PLUSCALCIUM  VIT D,308744.0
ACETAMINOPHEN ASPIRIN CAFFEINE,198440.0
ISMN AL,28004.0
DIPHTHERIA AND TETANUS VACCINE,3510.0
NEOMYCIN AND POLYMYXIN B SULFATES AND DEXAMET,1359360.0
BUSPIRONE HYDROCHLORIDE TABLET,866083.0
CLINDAMYCIN CAPSULE,197518.0
PANTOPRAZOLO MYLAN MG GASTRORESISTANT TABLET,
ETHINYLESTRADIOL NORGESTIMATE,4124.0
ANTI INFLAMMMATORY MEDICATION,1718962.0
DONEPEZIL HYDROCHLORIDE  MG AUROBINDO FILMCOATED TABLETS,997223.0
MIRTAZAPINE ACTAVIS  MG FILMCOATED TABLETS,311725.0
VECURONIUMVECURONIUM BROMIDE,
EPOETIN ALFA PROCRIT,105694.0
LOSARATAN COZAAR,
METOPROLOL SUCCIANTE TOPROLXL,866514.0
MULTIPLE VITAMIN CVS DAILY MULTIPLE,239286.0
LISINOPRIL HYDROCHLOROTHIOAZIDE A PHARMA,314077.0
CALCIUM CARBONATE  VITAMIN D CAPLET CA CARBONATE  VITAMIN D,308915.0
FLUVASTATINFLUVASTATIN SODIUM,
DOCUSATE DE SODIUM,1115005.0
ASCORBIC ACID ASCORBIC ACID WITH ROSE HIPS,282402.0
CARBAMAZEPINE CARBATROL,308979.0
DICLOFENAC SODIUM VOLTAREN,857700.0
FENOFIBRATE MICRONIZED LOFIBRA,349287.0
VITAMIN AVITAMIN D,412113.0
ONE A DAY D,1598826.0
DILTIAZEM MG TEVA,830845.0
EXTRASTRENGTH ACETAMINOPHEN,
CIPROFLOXACIN HYDROCHLORIDE ARROW FILMCOATED TABLET MG,309309.0
TOBRAMYCIN  MGML NOVARTIS,597823.0
MESALAZINE MESALAZINE UNKNOWN,52582.0
PRECOSET OXYCOCET PARACETAMOL OXYCODONE HYDROCHLORIDE,
CENTRUM SILVER  MENS,92104.0
ALCLOMETASONE DIPROPIO,855474.0
NARATRIPTAN HCL,311918.0
HYDROCOSONEIBUPROFEN,
DESAMETHASONE FOSFATO HOSPIRA,
ISOFLURANE USP HUMAN ISOFLURANE INJECTION ML,542347.0
INDIPAMINDAPAMIDE HEMIHYDRATE,
LEUCOVORIN CA TEVA,237788.0
METROLOL ER SUCCINATE,
AZORE,
TRIAMTERINEHCTZ,
RIBAVIRINA TEVA  TEVA BV,9344.0
OXYBUTONIN,
SYMVISTATIN,
TARGIN  NALOXONE HYDROCHLORIDE OXYCODONE HYDROCHLORIDE,1546089.0
SPIROBETA  SPIRONOLACTONE,
CPS CALCIUM POLYSTYRENE SULFONATE,
PERJETTA,
NORETHINDRRONE ETHINYL ESTRADIOL,
OLEOVITCOLECALCIFEROLCHOLESTERIN,
FERROSIMIDE,
CARMUSTINE WCYTARABINEETOPOSIDEMELPHALAN,309012.0
SIMVASTASTIN,
DULOXETINE HYDROCHLORIDE DULOXETINE HCL CAPS DELAYED RELEASE,596934.0
STUART PRENATAL,4262.0
VITAMIN B WVITAMIN C,412113.0
ATOVAQUONEPROGUANIL MYLAN,
HEPA MERZ TAB,1361226.0
PARACETAMOL A,161.0
PROPOFOL  MCT FRESENIUS,1808220.0
NATURAL VITAMIN C,824586.0
PREDNISOLONE ACTAVIS,283077.0
GLIMEPIRIDE ACCORD,199246.0
GLIMEPRIDE ACCORD,
BUPRENORPHINE HCLNALOXONE,351264.0
CONOXIA OXYGEN  OXYGEN  VERUM,
CAFFEINE COOPER,198520.0
PARECOXIBPARECOXIB SODIUM,
NITROFURATOIN,
ALUMINUMMAGNESIUM HYDROXIDESIMETHICONE,
ALFUZOSINE TEVA,17300.0
PROBIATICS,
CIPROFLOXACIN MG GENERIC,309309.0
BENAZEPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE TABLETS,898690.0
BENAZEPRIL HYDROCHLORIDE WHYDROCHLOROTHIAZID,898690.0
LOW DOSE ASPIRN,750244.0
INTRAVENOUS IMMUNE GLOBULIN,239693.0
APOCAL D,
DEXILAN,902624.0
CAPTOPRIL RATIOPHARM  COMPRESSE  MG  RATIOPHARM GMBH,317173.0
CALCIUMMAGNESIUM ZINC,
SULBENICILLIN SODIUM,10168.0
CALCIUMCARBCHOLECALCIFEROL,
MEPERIDINA,6754.0
BREATH EASY TEA,1147526.0
ANTIHYPERTENSION MEDICATION NOS,
METAMUCIL PSYLLIUM HUSK FIBER,880853.0
NALOXONE WPENTAZOCINE,1659929.0
TYLENOL CHILDRENS SUSPENSION,209459.0
UNSPECIFIED MEDICATION FOR NAUSEA,8610.0
ARTHRITIS MEDICINE,2105947.0
BRONCHODILATOR NOS,1779.0
VISINE OXYMETAZOLINE HYDROCHLORIDE,259581.0
VISINE RED EYE OXYMETAZOLINE HYDROCHLORIDE,259581.0
WINADEINE F,
CARBOPLATINE HOSPIRA  MG,40048.0
CAFEINE COOPER,
BUPIVACAINE MANUFACTURER UNKNOWN,1867616.0
NEOMYCINPOLYMIXINHC EAR,
ACETAMINOPHEN AND OXYCODONE HYDROCHLORIDE,198440.0
MILK OF MAGNESIA CONCENTRATE,283579.0
FLUOXETIN HCL,310385.0
ALOPURINOL PENSA  MG COMPRIMIDOS EFG  COMPRIMIDOS,519.0
SODIUM DEOXYRIBONUCLEATE,545626.0
LEVOFLOXACIN HYDROCHLORIDE  SODIUM CHLORIDE,199885.0
OLSALAZINE SODIUM,32385.0
METFORMIN WPIOGLITAZONE,861004.0
FENTANYL WATSON LABOROATORIES FENTANYL,1727563.0
CLONAZEPAM CEVALLOS CLONAZEPAM,197527.0
VAGINAL ESTRADOL ESTRACE,11108.0
CALCIUM WITH VITMAIN D AND K,308915.0
MACROLIDE ANTIBIOTICS,82157.0
TAZOBACTAM SODIUM PIPERACILLIN HYDRATE,37617.0
SERTRALINA CLORIDRATO,36437.0
LODINK ETODALAC ETODALAC,
LODOTRA PREDNISONE PREDNISONE,
PSYCHOTIC MEDS,
METRONIDAZOLE GENERIC FOR METRONIDAZOLE,311681.0
PREPARATION,1044575.0
ATOVASTIN,
ZYRTEC D,1020021.0
METRONIDAZOLE  MG PLIVA INC,311681.0
LEVOLFLOXACIN  MG DR REDDYS LAB,
BUPROPION XL HR WELLBUTRIN XL,993541.0
LEVOTHYROXINE LEVOXYL OR SYNTHROID,966221.0
SENNADOCUSATESENOKOTS,
CALCIUM CITRAE WITH VIT D,308915.0
VITAMINE D SUPPLEMENT,159151.0
MULTIVITAMINS PLUS CALCIUM,1234482.0
GENERIC CONCERTA KREMERS,598179.0
COENZYME Q   MG,252761.0
HYOSCYAMINE LEVSIN,1046982.0
PRAVASTATINA MEPHA,42463.0
DICLOFEN P,857700.0
SOLUMEDROL  MG ML,203856.0
ZOPHREN  MG ML,
LOSARTAN POTASSIUMHCT,979492.0
SULFAMETHOXAZOLETRIMETHOPRIM SMZTMP,
CARBAMAZEPIN SANDOZ,308979.0
LEUPRORELINACETATE,
LEVOCABASTINE,28627.0
PROAIR HFA RESCUE INHALER,745752.0
LISINOPRIL ANHYDRE,314077.0
TEVA DIAZEPAM,220347.0
TERAZOSINA,37798.0
ATROPINE SULFATE AGUETTANT,1190776.0
LOXEN L P,
FECAL MICROBIOTA TRANSPLANT,1010595.0
CALCIUM CARBONATEVITA DMINERAL,308915.0
CHLORDCLINDI,
TEMOZOLAMIDE MG TEVA,
ACETAZOLAMID,197304.0
SSD CRE,208185.0
VIRTCAPS,
MEGESTROL AC SUS,860225.0
NITROFURAL,7455.0
INVOKANA MET,1373469.0
XENAFLEX,
SILDENAFIL CITRATE MG GREENSTONE,577033.0
SLOW FE IRON,208953.0
GNC WOMENS MULTIVITAMIN,604299.0
MORPHINE SULFATE PENTAHYDRATE,1729000.0
ATORVASTATEN,
MEDROXYPROGESTERIN,
LCARTININE,
POLYSACCHARIDE COMPLEX,105669.0
AMLODIPINO MEPHA,17767.0
PROAIR ALBUTERAL SULFATE,745752.0
PROPRANONOL,
OIL OF OLAY SPF,9949.0
IC TRIAMTERENEHCTZ,95721.0
COVARYX ESTERIFIED ESTROGENS AND METHYLTESTOSTERONE,705921.0
COENZYME B COMPLEX,252761.0
PONDS COLD CREAM,
CAMRESE ETHINYL ESTRADIOL AND LEVONORGESTREL,1149667.0
FLORASTOR SACCHAROMYCES BOULARDII LYO,602745.0
MANY MEDICATIONS NOT SPECIFIED,1368902.0
MANY MEDICATIONS NAMES UNSPECIFIED,1368902.0
ALUMINIUM HYDROXIDE WMAGNESIUM TRISILICATE,1311504.0
RIBAVIRINA TEVA,9344.0
COAL TAR SHAMPOO,309381.0
ZETIA  MG,352304.0
FLINTSTONES WITH IRON,1249219.0
MIDODRINE HYDROCHLORIDE TABLETS,993470.0
METFONORM MG COMPRESSE RIVESTITE CON FILMMETFORMIN,
CLONIDINE HCL TABLETS USP,884173.0
LEVOTHYROXIN INJ,966221.0
NEOMYCINPOLYMYXINDEXAMETHASONE,
ANASTROZOLE MG ACCORD,199224.0
METOPROLOL TARTRATE MG TABLETS,866514.0
MED FOR BLOOD PRESSURE,1000114.0
CIPROFLOXACIN MG TABLETS COBALT,309309.0
ATORVASTATIN MG PFIZER,617311.0
PENICILIN,
KCHLORIDE,
HYDROCORTISONE ACETATE PRAMOXINE,106258.0
OXYCODONEACETAMENOPHEN,
PRISTIQ,790267.0
TYLENOL FOR ARTHRITIS PAIN,209459.0
DORZOLAMIDE HCL OPHTHALMIC SOLUTION,1923432.0
NICOTINAMIDE WPYRIDOXINERIBOFLAVINTHIAMINE,7405.0
ESCITALOPRAM MG TORRENT,349332.0
ENOXAPARIN  MG TEVA,854255.0
BENAZAPRIL HCL,18867.0
METOPROLOL SUCC TAB MG ER,866514.0
PROGESTERONE MGML,260243.0
AMMONIUM LACTATE CREAM,197362.0
TOBRAMYCIN AND DEXAMETHASONE OPHTHALMIC SUSPENSION SANDOZ,597823.0
AUGMENTEN,
FRESUBIN ORIGINAL,
LOSAR H HYDROCHLOROTHIAZIDE  LOSARTAN POTASSIUM,979492.0
INSULIN  R,253182.0
OMPERAZOL,
LETROZOLE RATIOPHARM,200064.0
ZEPHREX,1359003.0
PROBIOTIC AND ACIDOPHILUS,1441383.0
GLUCOSAMINE CHONDROITIN JOINT FOOD,1369406.0
ALBUMIN HUMAN NOS,828529.0
ENCORTOLON,
MASTICAL D   MG  UI COMPRIMIDOS MASTICABLES  COMPRIMIDOS,
HEPARIN SODIUM IN DEXTROSE,1361226.0
METHADON HCL,864706.0
LEVA LEVACT,242754.0
OTHER ANTIBIOTICS UNSPECIFIED,1427605.0
HALOBETASOL PROPIONATE CREAM,977978.0
LACTOBACILLUS NOS,285156.0
IMODIUM MULTISYMPTOMS RELIEF,1250693.0
GLARGINELANTUS,
DEXTROAMPHETAMINE IR TABLETS  MG,884385.0
BACLOFEN INTRATHECAL    MCGML,197391.0
PRIMACORT,
CIPROFLOXACINO MG,2551.0
DOXAZOSIN AUROBINDO MG TABLETS,197627.0
HFA RESCUE INHALER,1050282.0
COCAINECOCAINE HYDROCHLORIDE,
OMEPRAZOLE  MG ZYDUS,198051.0
AMLODIPINE BESYLATE  MG MYLAN,197361.0
GLUCAGON NOVO NORDISK,310497.0
LIDOCAINE PATCH  WATSON,1737778.0
NOBRITOL F,
METACLOPRAMINE,
TRAMADOL  APAP,835603.0
DOXYCYCLINE HYCLATE MG TABLETS,1649988.0
RISPERIDONE  MG ZYDUS,312831.0
FLORA PROBIOTICS,1242330.0
CEPHALEXIN  GENERIC FOR KEFLEX,309114.0
EVIPLERA EMTRICITABINE RILPIVIRINE TENOFOVIR,
MAGNESIUM AND ZINC,253017.0
ALPRAZOLAM TAB  MG QUALITEST,308047.0
HUMALOG FOR INSULIN PUMP,847213.0
RISPERIDON  MG,312831.0
TEVA PREDNISONE,220347.0
SANDOZ DILTIAZEM CD,
VITA VIM ADULT,412113.0
GLIMEPIRIDE  METFORMIN,199246.0
OXYBUTYNIN HYDROCHLORIDE TABLET,863664.0
POLYETHLENE GLYCOL,
NORCO HYDROCODONEACETAMINOPHEN,857001.0
VOLTAREN EMULGEL,855635.0
NYSTATIN TRIAMCINOLONE,312055.0
ISOTONIC SODIUM CHLORIDE  MANUFACTURER UNKNOWN,1447108.0
COMPLETE MULTI TAB,1947722.0
FIRST MOUTHWASH BLM,242124.0
MYLANTA DOUBLE STRENGTH,237870.0
ADVENT,248280.0
TURMERIC  ACID,1114883.0
DIPHENHYDRAMINUM,3498.0
CEFALIN,
PROCYCLIDINEPROCYCLIDINE HYDROCHLORIDE,
LOPRIL LISINOPRIL,
ENALAPRIL  HYDROCHLOROTIAZIDE,858810.0
KETOPROFEN ER,197856.0
VITAMINS B C AND D,436363.0
PROGESTERONE POW,260243.0
SPIRONOLACTONE  HCTZ,313096.0
GLUCOSAMINECHONDROITON,
TRIAZOLAM MG,198318.0
CAPECITABINE MG TEVA PHARMACEUTICALS USA INC,200328.0
OSTEOCALCIO,
CALCIUM CIT,308915.0
LIGNOCAINELIDOCAINE,
CHLORDCLID,
BETAMETHASONE DIP,197407.0
NS PLASMALYTE A,889.0
STALEVO  CARBIDOPALEVODOPAENTACAPONE,404551.0
OROXINE  THYROXINE,470268.0
VANCOMYCIN GM,1807516.0
CLOZAPINE CARE,197535.0
LAKTULOS MEDA,
CYCLOSPORINE  MG AND MG,328160.0
GLUCOSAMINE  CHONDROITIN SULPHATE,1369406.0
WOMENS  A DAY,1245379.0
ORAL REHYDRATION SALTS,1550720.0
CALTRATE  D CALCIUMVITAMIN D NOS,1442443.0
ALENDRONINEZUUR CF,
OPUS,108964.0
HOLOXAN   G,
UNSPECIFIED MEDICATION FOR GOUT,8610.0
GENERIC GABAPENTIN,598179.0
HEPARIN SODIUM INJECTION MDV  ML  UNITML,1361226.0
CALTEN,
ANGIOTENSIN II ANTAGONISTS PLAIN,1999003.0
CLOBETASOL CR,861495.0
ESCITALOPRAMFORMUNKNOWN,
PHOSNAK POTASSIUM PHOSPHATE AND SODIUM PHOSPHATE,
CALCITRIOL VITAMIN D,308867.0
METOPROLOLTARTRAT HEXAL METOPROLOL TARTRATE,
GARDEN OF LIFE RAW PROBIOTICS MEN,904642.0
LIPOSOMAL,848650.0
HYDROMORPHINE HCL,
HUMULIN  NPH,847189.0
SEREQUEL,
BUPIVACAINE SPINAL BUPIVACAINE HCL HO SPIRA,1867616.0
GALANTAMINEGALANTAMINE HYDROBROMIDE,
BENZYLPENICILLIN BENZATHINE,7980.0
DILTIAZEM AKA CARDIZEM CD,830845.0
WHITE WILLOW BARK EXTRACT,8091.0
CAPECITABIN ACCORD,200328.0
TEMOZOLOMIE SUN,
HIGH BLOOD PRESSURE MEDICINE HCL,1310511.0
KIDS CULTURELLE,237847.0
LMETHYLFOLATEBB,
HALOBETASON PROPRIONATE,
SUBLINGUAL VIT B COMPLEX,317007.0
MUCINEX FAST MAX COLD FLU AND SORE THROAT,1116572.0
COENZYME R,252761.0
WELLBUTRIN ER,993545.0
HALCION MICROGRAMMI COMPRESSE  TRIAZOLAM,208678.0
TRIAMCINOLONE ORABASE,1014314.0
CEPHALOSPORIN NOS,2074438.0
VENTOLINESALBUTAMOL,
DELTA,10402.0
TUMERIC  MG,
TYLENOLES,
DAILY MULTIVITAMIN TABLET,1301880.0
FLINTSTONES IRON,1249219.0
CALCIUM MAGNESIUM ZINC TABLET,308915.0
HYDROCODONACETAMINOPHIN,
PREDNISOLONE MG TABLET,283077.0
SERTRALINE HCL MG TABLET,312941.0
AYR SALINE  NOSE SPRAY,707359.0
WARFARIN SODIUM MG TABLET,855332.0
AMBIEN MG TABLET,854875.0
SYNTHROID  MCG TABLET,966158.0
ESTRACE  MG TABLET,890918.0
LEVAQUIN  MG TABLET,544445.0
LIPITOR  MG TABLET,262095.0
LISINOPRIL  MG TABLET,314077.0
HYDROCORTPRAMOXINE CREAM,
PROTOPIC OINT,284520.0
LEUCOVORIN CALCIUM  MG TABLET,237788.0
FLUOCINONIDE  OINTMENT,103456.0
COMPLETE MULTIVITAMIN TAB,1947722.0
CALCIUM CARBONATE  MG TAB,308915.0
PLAQUENIL  MG TABLET,979094.0
FOLIC ACID  MG TABLET,310410.0
LORAZEPAM  MG TABLET,197901.0
PRAVASTATIN SODIUM MG TAB,904467.0
LEVEMIR  UNITSML VIAL,847241.0
CEFTIBUTEN  MG CAPSULE,20492.0
METOPROLOL TARTATE  MG TAB,866514.0
ARMOUR THYROID  MG TABLET,208534.0
RANITIDINE  MG TABLET,198191.0
B COMPLEX SUPER,1046593.0
METAMUCIL CLEAR AND NATURAL,880853.0
IV THERAPY IMMUNOGLOBULIN HUMAN NORMAL,6069.0
MUCINEX COLD AND SINUS LIQUID,1116572.0
OMEGA  FISH OIL AND VITAMIN D,577208.0
NUVARING VAGINAL CREAM,1367439.0
TRAZODONE HCL MG TABLET,856377.0
ALBUTEROL  INHALATION SOLUTION,630208.0
MAGNESIUM OXIDE  MG TABLET,253017.0
MYCOPHENOLATE  MG TABLET,199058.0
IBUPROFEN  MG TABLET,310965.0
POTASSIUM CL ER  MEQ TABLET,628953.0
LEVOXYL MCG,966157.0
VICKS DAYQUILNYQUIL,1001066.0
GNP VITAMIN C,307668.0
OTHER MINERAL SUPPLEMENTS,1427605.0
LEUCOVORIN CALCIUM FOLINIC ACID,237788.0
METHADONE HYDROCLORIDE,864706.0
CVS VITAMIN E  UNIT CAPSULE,307668.0
DEPOTESTERONE,
LIDOCAINE HC,1737778.0
CALCIUM  D TABLET,308915.0
ALBUTEROL SULFATE TABLETS,630208.0
DYNAPER,
AMLODIPINE W OLMESARTAN MEDOXOMIL,197361.0
ANPROPRILINE,
NOVO NORDISK AS GLUCAGON,798104.0
INSULIN LISPRO PROTAMINE,253182.0
BUPROPIONSR,
CALCIOVIT D,
AMOXICILLINECLAVULAANACID,
LUPRAC  MG,
CALCIUMCALCIUM CARBONATE,
SERETIDE DISKUS FLUTICASONE PROPIONATE SALMETEROL XINAFOATE,
NIFEDIPINE ADALAT,198034.0
FLUOROQUINOLONE CIPROFLOXACIN HCL  MG,1427692.0
TRAVATAM,
METOPROLOL TARTA,866514.0
BUPROPRION  MG,
VISCUM ALBUM,1597255.0
SPIRIVA   MCG CAPSULE,580261.0
METFORMIN HCL  GLUCOPHAGE,861004.0
PIOGLITAZONE HCL ACTOS,312440.0
SIMVASTATIN  ZOCOR,198211.0
AMLODIPINE BESYLATEBENAZEP LOTREL,197361.0
METOPROLOL SUCCINATE ER  TOPROL XL,866514.0
FAMOTIDINEM,
PENTOXYVERINE,20217.0
QUININE SULFATE CAPSULES USP  MG,997010.0
LATANOPROST SOL,314072.0
TRIMETHOPRIM  MG,198332.0
ATENOLOL ACTAVIS,197381.0
TABPHYN,
AMOXYCILLIN  CLAVULANIC ACID,19711.0
CODEINE PHOSPHATE WPROMETHAZINE,995868.0
DESLORATADINE  PSEUDOEPHEDRINE SULFATE,349420.0
HYDROCOACETAM,
CARBAMAZEPINE  MG TEVA,308979.0
OMEPRAZENOMEPRAZOLE,
VALPRO  VALPROATE SODIUM,1099687.0
ERGENYL CHRONO  VALPROATE SODIUM VALPROIC ACID,
TRANSTEC PRO  BUPRENORPHINE,
LANTUS SOLARSTAR,847232.0
INC RUXOLITINIB,1000104.0
KLORCON M  ER MEQ,
FLOVENT HFA  MCG,896019.0
ESTRADIOLESTRIOL,
VERAPAMIL HYDROCHLORIDE ER,897649.0
AZELASTINE HYDROCHLORIDE NASAL SOLUTION NASAL SPRAY,1797867.0
OPTIVITE B,697395.0
LOSEC  M,104099.0
ALUMINUMMAGNESIUM HYDROXIDE SIMETHICONE,
LEVOTHYROXINE SODIUM T,966221.0
HYDROXYZINE PAMOATE CAPSULES USP,995258.0
MORPHINE PLASTER,1729000.0
BUTCHER BROOM,236614.0
HAWTHORN BERRY EXTRACT,2110310.0
XELODA  MG  COMPRESSE FILMRIVESTITE IN BLISTER,213292.0
CALCIORAL D CALCIUM CARBONATE COLECALCIFEROL,
NOSCAPINE NOSCAPINE HYDROCHLORIDE,7533.0
INJECTION B,282198.0
FLAX  SEED,259151.0
ALBUTEROL SULFATE PROAIR,630208.0
EFFEXCOR,
CENTRUM WOMENS D,92104.0
CARDOPALEVODOPA,
AZATHIOPRINEAZATHIOPRINE SODIUM,
DACARBAZINE CITRATE,1731338.0
PROMETAZINA,8745.0
CALCIUMCHOLECALCIFEROL D CALTRATE D,
CALTRATE   VIT D,1442443.0
MUCINEX MAXIMUN STRENGTH,1116572.0
NONPMN METHYLPHENIDATE HCL,
CYANOCOBALAMIN WVITAMIN B COMPLEX,309594.0
CHLORHEXIDINE MOUTHWASH UNKNOWN,834127.0
NEUROSTIL,
IBUPROFEN  MG C,310965.0
ARTHRITIS PAIN RELIEF,2105947.0
CILOSTAZOLE,21107.0
CENTRUM MULTIVITAMIN FOR MEN,92104.0
LEDERTREXATE SODIUM,
EPOETINA ALFA,758494.0
LEVOTHYROXIN  MG KSA,966221.0
COTRIMOXAZOLE COTRIMOXAZOLE UNKNOWN,10831.0
TRAZODONE MG TEVA,856377.0
ACETAMINOPHENCODEINE PHOSPHATE,
PROZAC GENERIC,104850.0
SENTRY MULTIVITAMIN  MULTIMINERAL SUPPLEMENT,978770.0
DIVALPROEX SODIUM EXTENDED RELEASE,1099678.0
FENOFIBRATE MG TAB,349287.0
FENOFIBRATE ACID,349287.0
KETOTIF FUM,311237.0
ELVITEGRAVIRCOBICISTATEMTRICITABINETENOFOVIR DISOPROXIL FUMARATE,
OMEPRAZOLE MG AMEL,198051.0
AUGUMENTAN,
B VIT MG,1046593.0
ASTORVASTIN,
CYCLOSPHAMIDE,
CALCIUM WMINERALS,308915.0
SYAKUYAKUKANZOTO,
KAMILLOSAN NOS,134998.0
TESTOSTERONE INJECTION  MGML,835840.0
PARACETAMOL CODEINE PHOSPHATE,161.0
ADT AMITRIPTYLINE,318.0
STREPTODORNASE WSTREPTOKINASE,10104.0
ORPHENADRINE HCL,994521.0
ZOLPIDEME,
DARVON N,827750.0
ISOBIDE ISOSORBIDE,
CARDIOVASCULAR SYSTEM,1247805.0
CETOMACROGOL CETOMACROGOL CHLOROCRESOL,1311619.0
ATORVASTATINE MYLAN MG COMPRIME PELLICULE,83367.0
PHILLIPS COLON HEALTH PROBIOTIC  FIBER,210887.0
ACIDACETYLSALICYLIC,
POMEGRANATE CAP,1246101.0
LISINOPRIL LUPIN,314077.0
LOPINAVIRRITONAVIR LOPINAVIRRITONAVIR,
SOVALDISOVALDI,
ORTHO TRICYCLENORTHO TRICYCLEN,749785.0
ETHINYLESTRADIOLNORGESTIMATE,
PHILIPS COLON HEALTH PROBIOTIC,
HJERTEMAGNYL ASPIRIN,
DIBASE  COLECALCIFEROL,
SODIUM CHLORIDE AND  DEXTROSE,545626.0
ALBUTEROL SULFATE NEBULIZER SOLUTION,630208.0
MONTELUKAST SODIUM TABLET,200224.0
PRUNES,340262.0
CENTRUM WOMENS  VITAMIN,92104.0
ONCE DAILY WOMENS VITAMIN,857346.0
RALOXIFENE HCL  MG CAMBER,1490065.0
